epoch,acc,loss,lr,val_acc,val_loss
0,0.9112021776496387,1.5190682834614821,0.001,0.9538461520121648,1.6930188078146715
1,0.9289617390254807,0.9579186918305569,0.001,0.04615384684159206,16.019284908588116
2,0.9562841450256077,0.6642328660344817,0.001,0.04615384684159206,15.839977557842548
3,0.9644808678027711,0.49799736177986437,0.001,0.04615384684159206,15.728090873131386
4,0.9316939833711405,0.5240239708638582,0.001,0.04615384684159206,14.4895386329064
5,0.9467213044726783,0.4175985081762564,0.001,0.9538461520121648,0.9989423316258651
6,0.9549180252955911,0.3480875484767507,0.001,0.9538461520121648,0.9674242849533374
7,0.9685792307384679,0.2976806363691398,0.001,0.06153846245545607,2.378050978367145
8,0.9740437121013474,0.26541871349505386,0.001,0.04615384684159206,8.3852219581604
9,0.9412568247383409,0.315793227221145,0.001,0.9538461520121648,0.8333779481741098
10,0.9508196661055414,0.2938825482797753,0.001,0.0846153858762521,2.0794605291806736
11,0.9672131110084513,0.2193911457892324,0.001,0.04615384684159206,7.83887976866502
12,0.9781420721056683,0.2006515033258115,0.001,0.04615384684159206,8.87162212225107
13,0.983606554282819,0.1687657884194877,0.001,0.04615384684159206,15.493633710421049
14,0.9877049151014109,0.15888772404096166,0.001,0.05384615464852406,2.67357088969304
15,0.9904371561899863,0.12899377178706106,0.001,0.9538461520121648,0.7307019732319392
16,0.9918032767342739,0.12882206945227143,0.001,0.9538461520121648,0.8444597262602586
17,0.9795081926499559,0.14776608596245447,0.001,0.946153842485868,0.8293611934551826
18,0.9904371561899863,0.11625107204734954,0.001,0.9538461520121648,0.8314717406263719
19,0.9945355178228493,0.10534766927117208,0.001,0.04615384684159206,15.4578977731558
20,0.9740437121013474,0.17681412924020018,0.001,0.04615384684159206,15.465212455162636
21,0.995901638367137,0.10278593467884377,0.001,0.9538461520121648,0.8251889090125377
22,0.9904371561899863,0.1065408463482974,0.001,0.9538461520121648,0.4119294583797455
23,0.9931693972785616,0.09337844347448948,0.001,0.04615384684159206,15.448037807758038
24,1.0,0.0746288332131391,0.001,0.04615384684159206,15.342342816866362
25,0.995901638367137,0.10199048618475597,0.001,0.9538461520121648,0.4263333810063509
26,0.9972677589114246,0.07499689162998903,0.001,0.04615384684159206,2.6665377341783962
27,0.9849726751528151,0.10359857007454001,0.001,0.04615384684159206,15.444925308227539
28,0.9439890645240825,0.2721888129217703,0.001,0.3538461619844803,5.775914503977849
29,0.9631147501898594,0.19333048854939272,0.001,0.04615384684159206,7.530978532937857
30,0.991803277548545,0.09911269780065192,0.001,0.9538461520121648,0.811138969201308
31,0.9972677589114246,0.08309588951816976,0.0003162278,0.9538461520121648,0.7811419889330864
32,0.9986338794557124,0.06942893999318282,0.0003162278,0.9538461520121648,0.26374922320246696
33,0.9972677597256957,0.06804295736136007,0.0003162278,0.9538461520121648,0.21918165196592992
34,1.0,0.06190092860634536,0.0003162278,1.0,0.11497881836616076
35,1.0,0.0573683296091081,0.0003162278,0.9923076904737033,0.09717961458059457
36,0.9986338794557124,0.05892182894743205,0.0003162278,0.9384615329595712,0.21109845775824326
37,0.9986338794557124,0.059204800044252576,0.0003162278,0.09230769368318412,4.761217960944543
38,0.9959016395071165,0.059990312537697495,0.0003162278,0.9538461520121648,0.368916537039555
39,0.9986338794557124,0.07181211178257166,0.0003162278,0.9538461520121648,0.5822539100280175
40,0.9986338794557124,0.0614541205857458,0.0003162278,0.9538461520121648,0.7969676456772364
41,1.0,0.05448231936681792,0.0003162278,0.9538461520121648,0.38031539722130847
42,0.9986338794557124,0.05195821187575984,0.0003162278,0.9538461520121648,0.13394267455889627
43,1.0,0.04776813204863358,0.0003162278,0.9538461520121648,0.10710780379863885
44,1.0,0.04630766979983596,0.000100000005,1.0,0.05359713446635466
45,1.0,0.04851623553314496,0.000100000005,0.9538461520121648,0.3646819551403706
46,1.0,0.04618381616237059,0.000100000005,1.0,0.05229668491161787
47,1.0,0.045801042156711304,0.000100000005,0.9538461474271921,0.14226760142124617
48,1.0,0.045085389156892,0.000100000005,1.0,0.05962937611799974
49,1.0,0.04442586756916971,0.000100000005,1.0,0.06849101644295913
50,1.0,0.045203707776353005,0.000100000005,1.0,0.04600819486838121
51,1.0,0.04297536880266471,0.000100000005,1.0,0.04741822011195696
52,1.0,0.04256284848629126,0.000100000005,0.9923076904737033,0.06400379452567834
53,1.0,0.04222380692556582,0.000100000005,0.9923076904737033,0.07894632793389834
54,1.0,0.040770210325717926,0.000100000005,1.0,0.05276198914417854
55,1.0,0.04053119431590774,0.000100000005,1.0,0.041086757698884376
56,1.0,0.0413246248528117,0.000100000005,1.0,0.04319068875450354
57,1.0,0.043571178938766,0.000100000005,1.0,0.041732495507368676
58,1.0,0.04143396520712336,0.000100000005,1.0,0.041374316868873745
59,1.0,0.03997697507138135,0.000100000005,1.0,0.04467234072776941
60,1.0,0.038791375702928975,0.000100000005,1.0,0.041473676378910355
61,1.0,0.03876034234513025,0.000100000005,1.0,0.04205964620296772
62,1.0,0.03786380921841645,0.000100000005,1.0,0.04166760897407165
63,1.0,0.03709901067239991,0.000100000005,1.0,0.042966196743341595
64,1.0,0.03714233173739389,3.1622778e-05,1.0,0.038015011124886
65,1.0,0.038227362853418934,3.1622778e-05,1.0,0.03750918289789787
66,1.0,0.03752219443886332,3.1622778e-05,1.0,0.03695786687043997
67,1.0,0.036895314374012375,3.1622778e-05,1.0,0.0373938289972452
68,1.0,0.03689239576173936,3.1622778e-05,1.0,0.03881646922001472
69,1.0,0.03670667862020881,3.1622778e-05,1.0,0.03935714295277229
70,1.0,0.03608186594897606,3.1622778e-05,1.0,0.038250052298490815
71,1.0,0.03588664145946829,3.1622778e-05,1.0,0.03773854529628387
72,1.0,0.035886727782383644,3.1622778e-05,1.0,0.03813739980642612
73,1.0,0.03754658884078753,3.1622778e-05,1.0,0.0356862244124596
74,1.0,0.03584617541217413,3.1622778e-05,1.0,0.03580627103264515
75,1.0,0.035624587379110964,3.1622778e-05,1.0,0.03582350451212663
76,1.0,0.0352711078553089,3.1622778e-05,1.0,0.035643428564071655
77,1.0,0.03494576675196489,3.1622778e-05,1.0,0.034997954964637756
78,0.9986338797814208,0.036793458921824646,3.1622778e-05,1.0,0.035008339068064324
79,0.9986338794557124,0.039736042511674875,3.1622778e-05,1.0,0.035432832745405346
80,1.0,0.03623054673274358,3.1622778e-05,1.0,0.03544805313532169
81,1.0,0.0356079624365262,3.1622778e-05,1.0,0.03569049903979668
82,1.0,0.03689369364880799,3.1622778e-05,1.0,0.036529606638046414
83,1.0,0.03503960633619887,3.1622778e-05,1.0,0.03540639493327875
84,1.0,0.0348738875199374,3.1622778e-05,1.0,0.03519286759770834
85,1.0,0.035103013026502615,3.1622778e-05,1.0,0.036864725729593865
86,1.0,0.03455608929481988,1.0000001e-05,1.0,0.03646288181726749
87,1.0,0.0343651826203358,1.0000001e-05,1.0,0.03589633107185364
88,1.0,0.03434266985643431,1.0000001e-05,1.0,0.03575946018099785
89,1.0,0.03431054944671243,1.0000001e-05,1.0,0.035509079408187136
90,1.0,0.034246747885815436,1.0000001e-05,1.0,0.03525978011580614
91,1.0,0.03443589625381381,1.0000001e-05,1.0,0.03551424065461525
92,1.0,0.034478679014359664,1.0000001e-05,1.0,0.034559909540873304
93,1.0,0.03402773728543292,1.0000001e-05,1.0,0.034506905823946
94,1.0,0.03387962466950625,1.0000001e-05,1.0,0.03428654344036029
95,1.0,0.033797690655038654,1.0000001e-05,1.0,0.03443331701251177
96,1.0,0.033757961462022826,1.0000001e-05,1.0,0.03450685940109766
97,1.0,0.033543725157044624,1.0000001e-05,1.0,0.034334526039086856
98,1.0,0.0336188561807239,1.0000001e-05,1.0,0.03427234492622889
99,1.0,0.034515672673781715,1.0000001e-05,1.0,0.03377286344766617
100,1.0,0.03385699489484719,1.0000001e-05,1.0,0.03468550340487407
101,1.0,0.033422073664886705,1.0000001e-05,1.0,0.034349329196489774
102,1.0,0.03342000256633498,1.0000001e-05,1.0,0.03379035339905666
103,1.0,0.033214637327715346,1.0000001e-05,1.0,0.03359553131919641
104,1.0,0.03325387287905308,1.0000001e-05,1.0,0.03349644719408108
105,1.0,0.03305072172499094,1.0000001e-05,1.0,0.03339498002941792
106,1.0,0.03293100441169869,1.0000001e-05,1.0,0.03328433976723598
107,1.0,0.03286625123251983,1.0000001e-05,1.0,0.03314070432231976
108,1.0,0.03291724152008041,1.0000001e-05,1.0,0.033275736352572076
109,1.0,0.03269432074914539,1.0000001e-05,1.0,0.03292114918048565
110,1.0,0.0325892632572703,1.0000001e-05,1.0,0.032748253586200565
