epoch,acc,loss,lr,val_acc,val_loss
0,0.36764706539757114,3.114505788859199,0.001,0.2166666736205419,5.213438431421916
1,0.5882353002534193,2.4491946381681107,0.001,0.30000000819563866,3.76375945409139
2,0.6735294163227081,2.053251136751736,0.001,0.2000000054637591,4.4070002635320025
3,0.6500000007012311,1.848854983554167,0.001,0.20000000298023224,8.896330833435059
4,0.717647060751915,1.6021204766105204,0.001,0.36666667213042575,3.8800869385401406
5,0.7500000043826944,1.4853733988369213,0.001,0.2666666718820731,3.914793848991394
6,0.805882346980712,1.3079139099401587,0.001,0.3500000076989333,3.285115738709768
7,0.7970588224775651,1.2774146900457495,0.001,0.4166666716337204,3.8043864170710244
8,0.7970588207244873,1.2016193130437065,0.001,0.6833333373069763,1.6901735067367554
9,0.8470588168677162,1.0331481642582838,0.001,0.3666666770974795,3.1042139331499734
10,0.8499999940395355,0.9197778386228225,0.001,0.6666666766007742,1.3617714047431946
11,0.9088235181920669,0.8542564511299133,0.001,0.5500000019868215,1.7832246820131938
12,0.8647058798986322,0.863646016401403,0.001,0.5666666825612386,1.938767631848653
13,0.8764705815735985,0.8421100868898279,0.001,0.5666666726271311,1.595190425713857
14,0.8911764621734619,0.8049863699604484,0.001,0.7833333313465118,1.0758976936340332
15,0.911764697116964,0.6984006639789132,0.001,0.550000011920929,1.3731281161308289
16,0.8882352902608759,0.7670348812552059,0.001,0.3333333432674408,6.552531719207764
17,0.9147058760418612,0.700875412015354,0.001,0.4666666661699613,1.82635959982872
18,0.9352941092322854,0.6043810590225107,0.001,0.75,1.0818783044815063
19,0.9147058742887834,0.65255946885137,0.001,0.4833333392937978,2.3905351758003235
20,0.9147058760418612,0.7037684216218836,0.001,0.46666666865348816,2.5050200819969177
21,0.914705877794939,0.6174486130475998,0.001,0.5833333432674408,1.3433678150177002
22,0.9147058725357056,0.5682904509937062,0.001,0.7833333214124044,1.010969748099645
23,0.9205882233731887,0.6172679461100522,0.001,0.600000003973643,1.7674620747566223
24,0.9147058760418612,0.5833874169517966,0.001,0.5499999970197678,1.83892027537028
25,0.9147058742887834,0.6398386096253115,0.001,0.23333334053556123,11.000578880310059
26,0.9529411722632015,0.5404490416540819,0.001,0.8166666527589163,0.8507475157578787
27,0.9676470546161428,0.46967555407215567,0.001,0.7833333313465118,1.1002871195475261
28,0.9470588144134072,0.45644019281162934,0.001,0.5000000049670538,1.695073922475179
29,0.94999999684446,0.4734304915456211,0.001,0.799999992052714,0.9513430794080099
30,0.9411764635759241,0.5126587354085025,0.001,0.10000000149011612,11.6441699663798
