epoch,acc,loss,lr,val_acc,val_loss
0,0.47239264370473616,1.9243895729626614,0.001,0.2068965545502202,13.52871977049729
1,0.6871165629544872,1.5564773675122876,0.001,0.2068965545502202,13.510074483937231
2,0.6871165673425592,1.626540157692564,0.001,0.2068965545502202,13.483898031300512
3,0.6993865094667563,1.4655208953319152,0.001,0.2068965545502202,13.457635747975317
4,0.7730061283872172,1.329564107707673,0.001,0.27586207256234924,12.318367300362423
5,0.7239263821964615,1.3505300831941007,0.001,0.2068965545502202,9.841751164403455
6,0.7055214711127837,1.3074230211644084,0.001,0.2068965545502202,13.3760336514177
7,0.699386502701812,1.332926569540808,0.001,0.2068965545502202,13.356541502064672
8,0.6380368089017693,1.3724995763755283,0.001,0.2068965545502202,13.337044584340063
9,0.7852760706942505,1.1959161751109397,0.001,0.2068965545502202,13.192252257774616
10,0.809815945800828,1.1496695364179788,0.001,0.2068965545502202,13.299372541493383
11,0.7607361899197467,1.08910174530708,0.001,0.2068965545502202,13.283348905629126
12,0.8527607266888296,0.929071473197703,0.0003162278,0.17241379721411343,13.833843856022275
13,0.957055211798545,0.7400434518152951,0.0003162278,0.17241379721411343,12.325426233225855
14,0.9263803609675425,0.7001341903136552,0.0003162278,0.3448275903175617,9.6586830533784
15,0.9079754522607371,0.7626581301718401,0.0003162278,0.3103448311830389,4.2373357476859255
16,0.8957055203753747,0.7981292938162212,0.0003162278,0.2068965545502202,10.583477316231564
17,0.9079754546376094,0.7688033946452697,0.0003162278,0.17241379721411343,11.680844208289837
18,0.9631901789296624,0.62948922547826,0.0003162278,0.2068965545502202,10.12599122935328
19,0.9693251497175065,0.6181411297043409,0.0003162278,0.2758620720485161,3.99633396082911
20,0.950920241010701,0.6164640864711598,0.0003162278,0.34482759442822686,1.8988905651816006
21,0.9815950912931946,0.5877489001473035,0.0003162278,0.34482759545589314,5.291366067425958
22,0.9938650292121559,0.521869191362814,0.0003162278,0.34482759545589314,7.056058110861943
23,0.9877300584243119,0.5408514273678598,0.0003162278,0.34482759545589314,8.05515193939209
24,1.0,0.4756262141502708,0.0003162278,0.34482759545589314,5.385826390365074
25,1.0,0.46790220035365754,0.0003162278,0.34482759545589314,5.363095694574817
26,0.9938650310405193,0.4980953090761337,0.0003162278,0.37931035202125024,4.068569142242958
27,0.9570552081418183,0.5177915383336003,0.000100000005,0.34482759545589314,3.410323669170511
28,0.9815950920245399,0.5059835402512112,0.000100000005,0.34482759545589314,2.9832812835430276
29,0.9877300584243119,0.4922945535987433,0.000100000005,0.37931035202125024,2.8759881956823943
30,0.9815950876364679,0.48821470086559926,0.000100000005,0.34482759545589314,4.350330903612334
31,1.0,0.45315973122427067,0.000100000005,0.34482759545589314,4.046515933398543
32,0.9938650310405193,0.4448596999689114,3.1622778e-05,0.37931035202125024,3.2873361028473953
33,1.0,0.43345987888201615,3.1622778e-05,0.4137931085866073,2.574942745011428
34,0.9938650310405193,0.4376809450746314,3.1622778e-05,0.517241397808338,1.9497502918901115
35,1.0,0.44142456764092475,3.1622778e-05,0.6896551703584606,1.444882059919423
36,0.9877300615325296,0.44554953743343706,3.1622778e-05,0.7586206834891747,1.1405521220174328
37,1.0,0.4378478325949125,3.1622778e-05,0.7931034400545317,0.9681220239606397
38,1.0,0.4324341412702221,3.1622778e-05,0.8620689737385717,0.9481005730300114
39,1.0,0.4510540735502184,3.1622778e-05,0.8620689737385717,0.9122618066853491
40,1.0,0.425711452960968,3.1622778e-05,0.8275862068965517,0.8358650639139372
