epoch,acc,loss,lr,val_acc,val_loss
67,0.925468449712,0.375565283592,0.0001,0.8627,0.605270633006
68,0.930355427474,0.363288031851,0.0001,0.8623,0.607258482003
69,0.927936939821,0.36802626239,0.0001,0.8648,0.619422778177
70,0.936038597053,0.346499639027,3.16228e-05,0.8734,0.594616660142
71,0.937439961575,0.343996628475,3.16228e-05,0.8726,0.595509413171
72,0.9362792187,0.340646551114,3.16228e-05,0.8718,0.593565295768
73,0.940401857189,0.335301742549,3.16228e-05,0.8686,0.597979509902
74,0.937740153698,0.335140750547,3.16228e-05,0.8691,0.60022988236
75,0.939641370477,0.333414603923,3.16228e-05,0.8731,0.591293657279
76,0.941862792187,0.325465885409,3.16228e-05,0.8716,0.599314672375
77,0.940642010887,0.329490994376,3.16228e-05,0.8727,0.596019062757
78,0.941062279859,0.326478525438,3.16228e-05,0.8708,0.597630899215
79,0.941202369516,0.324819761746,3.16228e-05,0.871,0.597628770709
80,0.942843419789,0.319876361911,3.16228e-05,0.8707,0.600466084146
81,0.943743996158,0.318932145614,3.16228e-05,0.8718,0.602181987882
82,0.944904739033,0.315317772221,1e-05,0.8734,0.596195447993
83,0.945365033622,0.311024732537,1e-05,0.8731,0.595735923481
84,0.944964777458,0.312325725552,1e-05,0.873,0.597269458389
85,0.945705251361,0.312723368855,1e-05,0.8732,0.597803281045
